model,theta_cell,theta_author,phi
SmolLM-135M-Instruct,3.9855093955993652,5.0392725885003875,51.0119743347168
SmolLM-135M-Instruct,5.0968523025512695,8.837581767079499,46.83356475830078
SmolLM-135M-Instruct,4.061534404754639,5.846498495558345,49.74375915527344
SmolLM-135M-Instruct,5.4231438636779785,8.520865895266008,49.518402099609375
SmolLM-135M-Instruct,3.1082870960235596,3.661746376313876,52.15320587158203
SmolLM-135M-Instruct,6.137693405151367,8.599208165046054,47.01818084716797
SmolLM-135M-Instruct,4.285188674926758,5.500385489557118,50.726593017578125
SmolLM-135M-Instruct,5.944056510925293,9.672620204437747,45.79222106933594
SmolLM-135M-Instruct,4.357883930206299,6.038980056558474,49.9220085144043
SmolLM-135M-Instruct,4.844158172607422,,42.853492736816406
pythia-160m,3.3041088581085205,3.9396531132633545,50.08991241455078
pythia-160m,1.8801352977752686,2.204177177243985,50.69405746459961
pythia-160m,1.3524839878082275,1.903717155655124,43.93917465209961
pythia-160m,1.9202003479003906,2.254085369509268,50.661766052246094
pythia-160m,2.301717758178711,3.4745787024880164,49.12348175048828
pythia-160m,2.574962615966797,2.949371306259886,50.86335754394531
pythia-160m,2.759247303009033,3.100400449187208,51.83530044555664
pythia-160m,2.945103645324707,3.471669041901591,50.774322509765625
pythia-160m,2.9857022762298584,3.4766277592390202,50.64483642578125
pythia-160m,3.556222915649414,4.035658252237054,52.00137710571289
pythia-160m,1.8381341695785522,2.4232896458179938,46.553672790527344
pythia-160m,4.858493804931641,5.50662145226934,52.52427673339844
pythia-160m,1.5363329648971558,2.1864391759694617,44.332584381103516
pythia-160m,3.7173638343811035,4.2784646470418375,51.54420471191406
pythia-160m,4.412775039672852,8.19591964550265,46.37350845336914
pythia-160m,2.008570671081543,2.433179759736172,48.62074661254883
pythia-160m,4.857444763183594,9.863838180441425,46.96670913696289
pythia-160m,2.0717878341674805,2.5305645969222144,48.30895233154297
pythia-160m,4.471681594848633,7.378038643339473,47.5333137512207
pythia-160m,1.373445987701416,1.8318567353974198,45.91444778442383
pythia-160m,4.26085090637207,5.008072284371769,51.04470443725586
pythia-160m,3.9151666164398193,4.524549532648226,51.1618766784668
pythia-160m,2.4867968559265137,3.065689427825203,49.983402252197266
pythia-160m,3.51424241065979,4.034456138943132,51.7637939453125
pythia-160m,2.1421971321105957,2.6936080425995885,49.06163024902344
pythia-160m,2.900430679321289,3.9698562097731513,50.265403747558594
pythia-160m,2.5967628955841064,3.1220726394236586,49.38564682006836
pythia-160m,3.8323142528533936,4.800741892116032,51.001014709472656
pythia-160m,3.9367644786834717,4.4876118696167975,52.22607421875
pythia-160m,4.094621181488037,4.707311734459428,51.996429443359375
pythia-160m,2.154041290283203,2.7090306097454775,47.97917175292969
pythia-160m,3.6394872665405273,4.286660874045853,51.09373092651367
pythia-160m,2.803096055984497,3.5301491215752403,48.225257873535156
pythia-160m,2.14530086517334,2.6603518515307965,47.62862014770508
pythia-160m,3.687270402908325,4.328946575197402,50.654747009277344
pythia-160m,2.4941060543060303,3.0813578817812126,47.68671798706055
pythia-160m,4.0732340812683105,5.777349660401136,50.485984802246094
pythia-160m,2.1496756076812744,2.6587330966975036,48.52056121826172
pythia-160m,4.6057257652282715,5.263412076303526,51.4752311706543
pythia-160m,2.5689504146575928,3.158306792970576,48.62310028076172
pythia-160m,2.7806594371795654,3.8288332939798977,46.38256072998047
pythia-160m,5.615345001220703,7.267041239137597,48.509239196777344
pythia-160m,2.1468513011932373,2.787543634254774,47.20905303955078
pythia-160m,3.2096128463745117,3.788166347661642,49.6250114440918
pythia-160m,2.2050466537475586,2.7100687984993193,48.158931732177734
pythia-160m,4.796078205108643,6.555274055919738,50.881080627441406
pythia-160m,2.250206708908081,2.8431072231528276,48.15137481689453
pythia-160m,5.3141913414001465,9.853237726849564,45.79518127441406
pythia-160m,3.0540270805358887,3.817809368659497,49.11550521850586
pythia-160m,2.0645010471343994,2.4440534208948326,49.58445739746094
pythia-160m,1.6121622323989868,2.2403908402233923,43.76662063598633
pythia-160m,1.0527626276016235,1.2670888834965754,47.95058059692383
pythia-160m,2.693408727645874,3.552859500565533,50.186466217041016
pythia-160m,2.7659785747528076,3.2040485698421515,51.21425247192383
pythia-160m,2.796034097671509,3.2191569482862197,51.134090423583984
pythia-160m,2.6928999423980713,3.1602055855598397,50.249732971191406
pythia-160m,3.005828619003296,3.526713536422724,50.89662170410156
pythia-160m,3.442190170288086,3.9470228873777984,51.61067581176758
pythia-160m,2.7083382606506348,3.519876517063541,47.39336013793945
pythia-160m,4.455445289611816,5.037114248722664,52.79505920410156
pythia-160m,2.6128437519073486,3.4563830785391025,46.7879638671875
pythia-160m,3.8860490322113037,4.573494668240538,51.170997619628906
pythia-160m,4.594271183013916,7.938899627035071,46.538448333740234
pythia-160m,2.121079683303833,2.7476280087452194,46.89630126953125
pythia-160m,5.135074138641357,10.307868778383954,45.75094223022461
pythia-160m,1.5190397500991821,1.992127124271769,44.88848876953125
pythia-160m,4.06770133972168,6.06914900212242,49.05725860595703
pythia-160m,2.500454902648926,3.199929965772634,47.50504684448242
pythia-160m,4.168049335479736,4.8727798972921565,51.1594352722168
pythia-160m,4.076838970184326,4.825310082560568,50.73929214477539
pythia-160m,2.604815721511841,3.0026194610293055,50.94004440307617
pythia-160m,2.963656425476074,3.4414113038784344,51.113929748535156
pythia-160m,2.2849903106689453,3.789300159063864,48.34400177001953
pythia-160m,2.993690252304077,3.7615832514119525,49.88970184326172
pythia-160m,2.155313014984131,2.9623554958720804,48.012508392333984
pythia-160m,3.68339204788208,4.308688234119144,51.14661407470703
pythia-160m,3.5308613777160645,4.008105269125222,51.8576545715332
pythia-160m,3.9375107288360596,4.592714820564954,50.97417449951172
pythia-160m,2.3971056938171387,3.0577322574421384,48.61084747314453
pythia-160m,3.0588948726654053,3.5960877678225436,51.37445068359375
pythia-160m,2.6843090057373047,3.416426471894528,47.82545471191406
pythia-160m,2.2331812381744385,2.963946929948693,46.409114837646484
pythia-160m,3.8124375343322754,4.536693608992509,50.30099105834961
pythia-160m,2.3756165504455566,3.086917655765603,46.64542007446289
pythia-160m,3.58823299407959,6.391096798840141,45.92620086669922
pythia-160m,2.128448486328125,2.8040795222353747,46.7304801940918
pythia-160m,3.964473247528076,4.803487628162378,50.41910171508789
pythia-160m,2.352351427078247,2.9941500264584895,47.33460235595703
pythia-160m,2.862180709838867,3.784566837969045,46.367942810058594
pythia-160m,5.740575790405273,7.431464383027313,48.5837516784668
pythia-160m,2.250467538833618,2.9958644039401627,46.363121032714844
pythia-160m,3.0291192531585693,3.6085050517336263,49.63228988647461
pythia-160m,2.165278911590576,2.676259362107756,48.22850036621094
pythia-160m,4.8009772300720215,6.6627675730773985,50.86954879760742
pythia-160m,2.5798230171203613,3.1811332851767586,49.39028549194336
pythia-160m,5.484694004058838,9.657423033534469,47.21232986450195
pythia-160m,1.8543522357940674,2.5324224083764575,47.25679397583008
pythia-160m,1.9530435800552368,2.302497750346318,50.55055236816406
pythia-160m,1.841644048690796,2.452686780005729,46.11378860473633
pythia-160m,1.708918809890747,2.0883576594880786,49.842777252197266
pythia-160m,1.5295672416687012,1.8600927374262526,49.79765701293945
pythia-160m,2.227565050125122,2.602664073800869,50.608673095703125
pythia-160m,1.7461884021759033,2.0876404896252274,50.49641418457031
pythia-160m,1.8734618425369263,2.256148086638612,49.6422233581543
pythia-160m,2.685985565185547,3.2227291372221365,50.0671272277832
pythia-160m,2.753779411315918,3.199506494044093,50.886756896972656
pythia-160m,2.511389970779419,3.1428705654463474,47.55735778808594
pythia-160m,3.5951013565063477,4.186721546110226,51.08377456665039
pythia-160m,2.133683443069458,2.786450803987572,46.321868896484375
pythia-160m,2.8330342769622803,3.3422574476973597,50.19183349609375
pythia-160m,3.2323451042175293,5.4769989218389945,45.2955322265625
pythia-160m,1.954646110534668,2.4519901007103875,48.661720275878906
pythia-160m,3.6414239406585693,7.146823079556202,44.6959114074707
pythia-160m,1.9663258790969849,2.519171841386633,47.81359100341797
pythia-160m,3.4512219429016113,6.2485370904836355,44.45562744140625
pythia-160m,2.433732509613037,3.1129816576383713,47.63396453857422
pythia-160m,3.299246311187744,3.8693841270822635,49.707435607910156
pythia-160m,3.181492805480957,3.832248388564904,49.205928802490234
pythia-160m,1.8875114917755127,2.3098880150282723,50.020511627197266
pythia-160m,2.388516664505005,2.8622932245313937,50.03798294067383
pythia-160m,2.370255470275879,2.896908623245018,49.167755126953125
pythia-160m,2.278299570083618,2.729685101795596,49.604774475097656
pythia-160m,2.547680616378784,3.148095660161407,49.17155838012695
pythia-160m,2.8568413257598877,3.393477036283285,49.29290008544922
pythia-160m,3.003939390182495,3.4705967022018993,50.922203063964844
pythia-160m,3.07370662689209,3.6481679602438906,50.162296295166016
pythia-160m,2.3661229610443115,3.0953802601472487,47.57472610473633
pythia-160m,2.7577571868896484,3.2589018190665238,50.153480529785156
pythia-160m,2.2694337368011475,2.951946287576981,46.909156799316406
pythia-160m,2.3722362518310547,3.017802971554244,48.237674713134766
pythia-160m,2.7802371978759766,3.4532753424667466,48.14219284057617
pythia-160m,2.373473644256592,3.036155689854068,47.4974250793457
pythia-160m,2.7460203170776367,3.486060250482808,49.302425384521484
pythia-160m,2.427612781524658,3.0279116515258626,48.3091926574707
pythia-160m,3.2949118614196777,3.9159250360867306,49.6661491394043
pythia-160m,2.1022651195526123,2.6137289802562895,48.04331588745117
pythia-160m,2.7721288204193115,3.788063894824092,44.803184509277344
pythia-160m,4.596999168395996,6.21901701289084,45.90685272216797
pythia-160m,1.6338659524917603,2.1590023060735204,46.412410736083984
pythia-160m,1.9453123807907104,2.420605381474179,48.57793426513672
pythia-160m,2.4141104221343994,2.948804400558775,48.87985610961914
pythia-160m,3.477839469909668,5.220661922288416,48.68031311035156
pythia-160m,2.662489891052246,3.226799929967464,48.746524810791016
pythia-160m,4.3007001876831055,6.939458536354615,46.597782135009766
pythia-160m,2.424466133117676,2.9658388923487866,48.03461456298828
pythia-160m,1.7216968536376953,2.0138676163999194,49.75913619995117
pythia-160m,2.3407576084136963,3.044509011208994,45.97522735595703
pythia-160m,1.877322793006897,2.202175931817171,49.40524673461914
pythia-160m,2.280531883239746,2.663288832873902,50.346412658691406
pythia-160m,2.5780773162841797,2.943258286952725,50.874237060546875
pythia-160m,2.444565773010254,2.790207408031079,50.998779296875
pythia-160m,2.7997419834136963,3.2515935166546104,50.16460418701172
pythia-160m,3.0442042350769043,3.565379237314166,50.83967208862305
pythia-160m,3.2658469676971436,3.782790988784842,50.921783447265625
pythia-160m,2.267794609069824,2.8570476392488238,47.24378204345703
pythia-160m,4.068471431732178,4.5983155756843646,51.235374450683594
pythia-160m,2.4212348461151123,3.084807127312069,46.475563049316406
pythia-160m,3.4301106929779053,3.984233757976028,50.55475616455078
pythia-160m,3.700681447982788,6.452063067371675,46.90681838989258
pythia-160m,2.293198585510254,2.777366652391455,48.67929458618164
pythia-160m,4.373540878295898,8.491496081834953,45.5572509765625
pythia-160m,2.3040122985839844,2.83364058096319,48.08299255371094
pythia-160m,3.5424320697784424,5.995150732654502,45.75905227661133
pythia-160m,2.2764947414398193,2.8515698275344734,47.631072998046875
pythia-160m,3.615034341812134,4.192677471066477,50.383323669433594
pythia-160m,3.5727570056915283,4.219342529586207,49.979148864746094
pythia-160m,2.422851085662842,2.790241558976929,50.62883758544922
pythia-160m,3.5561130046844482,4.112320295481277,50.88734817504883
pythia-160m,2.4156506061553955,2.8782895275675635,49.51138687133789
pythia-160m,2.9047467708587646,3.507957836961869,49.83292007446289
pythia-160m,2.0057430267333984,2.466695497993425,48.05461120605469
pythia-160m,3.4084091186523438,4.0282953083117805,49.73427200317383
pythia-160m,4.066883087158203,4.605528255447898,51.7042121887207
pythia-160m,3.5344083309173584,4.108044597060849,50.80084228515625
pythia-160m,1.9216265678405762,2.601646375614537,44.78575134277344
pythia-160m,3.3228390216827393,3.871658580075878,50.25063705444336
pythia-160m,2.7762210369110107,3.526699876044384,47.227012634277344
pythia-160m,1.9891846179962158,2.4542030820014715,47.59291076660156
pythia-160m,3.1326913833618164,3.7449654011613114,48.82820510864258
pythia-160m,2.706747531890869,3.348903221759782,47.976722717285156
pythia-160m,3.7178375720977783,5.172741315071606,49.84580993652344
pythia-160m,2.5689504146575928,3.1229605640157603,48.28675842285156
pythia-160m,4.133654594421387,4.764541889514964,50.556884765625
pythia-160m,2.736809492111206,3.335051598122996,48.61968994140625
pythia-160m,2.5977425575256348,3.4928289679502904,46.1712760925293
pythia-160m,5.185422420501709,6.85649905869564,46.90398025512695
pythia-160m,2.7563371658325195,3.4253398687613945,47.623294830322266
pythia-160m,2.8268778324127197,3.3840582054178374,49.31047439575195
pythia-160m,2.3818700313568115,2.902830397255419,48.57889175415039
pythia-160m,3.930591106414795,5.237682753700088,50.26323318481445
pythia-160m,2.5369019508361816,3.1516405283406437,48.220645904541016
pythia-160m,4.551479339599609,7.845845129782817,46.97148513793945
